print;athlas;story;page;image;music;label;rules;code;transfer_codes;scen;todos;actions;addons;—;«»;{comm}{ecomm}{say}{said}{page:}{3mm}{comm}{ecomm}{say}{said}{page:}{3mm};На этой странице, если ты <b>НЕ согласен</b> с выбором Гипнотизера — ты <b>можешь</b> явно сказать «нет!» и <b>выбрать другой вариант</b>.;На этой странице, если ты <b>НЕ согласен</b> с выбором Гипнотизера — ты <b>можешь</b> явно возразить «Но нет же!» и <b>выбрать другой вариант</b> действий самостоятельно.
1;unknown;war;rainbow_red;;Apocalyptica _ For Whom The Bell Tolls.mp3;;;;;Каждый из собравшихся на площади людей кричит: ”Гори огнём! Горите вы все огнём, проклятые суки!”. Трое женщин стоят на постаменте, на их головы не надеты мешки. На самом деле они сгорят. Я вижу, что под их ногами сухая солома, что все они стоят на возках на площади. Славной жатвы этому городу! По старой традиции смерти!{3mm}— Жизнь — урожаю! Смерть сукам! Горите огнем! Приходи, Жатва! — надсаживается толпа. Хотя им кажется, что они наблюдают сцену повешения. Цивилизованной, приемлемой смерти. Они были на суде, они вовсе не животные. Не стая, которая хочет жареного мяса.{3mm}— Гори ОГНЕМ! Гори ОГНЕМ! Гори ОГНЕМ! — в унисон скандировала толпа.{3mm}Я смотрю на ту женщину, что стоит в центре, вижу её серые глаза, светлые волосы. Вижу, что она что-то шепчет себе под нос. Я понимаю, что не будет у неё ребёнка, не будет свадьбы в далеком, сказочном будущем, не войдет она со своим любимым в огромный зал, освещенный электрическими лампами, не будет у нее мужа, не будет ночей нежной любви. Все это в прошлом. Мир «сдвинулся», и жизнь ее закончилась, по-настоящему еще не успев начаться.{3mm}Так убивает общество. Так убивает страх. Так, не силах объявить войну злу и пороку, объявляют войну красоте.;Но могу ли я что-то сделать, остановить это?! Или уже поздно что-то предпринимать? Или не надо делать ничего, пусть эта тварь сгорит?;{comm}Зачем? Эти женщины — ведьмы и зло! ГОРИТЕ ОГНЁМ!{ecomm}Иди {page:red_fire}{3mm} {comm}Мне нужно успеть! Ещё не поздно вытащить её из огня!{ecomm} Скорее вперед, {page:red_ronald}{3mm} {comm}Поздно. Ничего уже нельзя предпринять. Я могу лишь наблюдать.{ecomm}Иди наблюдать {page:red_see};;;;;;
1;unknown;war;red_fire;;;;;$sack->msg('Ты в панике. Тебе кажется, что на тебе ожоги, что от тебя отваливаются кусочки кожи. Ты в огне! Перед тобой судья, который заколдовал тебя, призвал огонь. УБЕГАЙ!!!<br>Это наваждение продлится 15 минут, оно подавляется Боевым Гипнозом, но это НЕ Императивное поведение. Пока это наваждение длится, на тебя НЕ действует Боевой Гипноз этого гипнотизера');;"Я стою на постаменте, на моей шее верёвка. Вокруг ревущая толпа. Люди кричат:{3mm} — Смерть! Смерть ведьмам! Они — наказание Салема! Мы должны их уничтожить! Пусть предстанут перед Божьим судом, и пусть он их обречет на муки! Смерть ведьмам! Смерть! Смерть! Казнить их!<br> = Я такая же ведьма, как ты колдун! — кричу я в ответ, без страха глядя в лицо главному судье. — Убей меня — и Господь напоит тебя кровью!{3mm}Судья смеётся. {3mm} — Гори огнем, — выкрикнул он, чуть ли не весело, те самые слова, которых я не слышала с раннего детства, поскольку их давно заменили другие: ""Приходи, Жатва"". А потом добавляет что-то еще, что именно, я не разобираю, похоже, на языке, на котором говорили Древние, но вроде бы я уловила слово чар. Слово, которое имело только одно значение — смерть. И когда сухая трава и хворост посыпались вкруг моих сапог, а виселица превратилась в костёр, я поняла, что означают эти незнакомые мне слова…";;Ты слышишь слова, которые нельзя перевести на человеческий язык. Они невыразимы. Они страшны. Они сами сжигают тебя, уничтожают, съедают, как огонь. Ты силишься что-то сказать: сообщи гипнотерапевту любые ассоциации, которые бы выражали твои <b>чувства</b><br>{hypno_end};;;;;;
1;unknown;war;red_ronald;;;;;;;Моя любимая умирает у меня на глазах. … Я пробую раскидать толпу, прорваться к ней, освободить её, но...мои руки держат по два крестьянина с каждой стороны, шею стискивает огромный ржавый ошейник, а она….умирает. Даже сквозь плотный дым костра я чувствую сырость смертельной ямы… и могу видеть цвет собственного безумия. А она… она обугливается в пламени, её кожа трескается...она кричит, но я не могу разобрать слов…{3mm}Меня, будто крюком, выдёргивает из дымного видения, я кружусь в красном водовороте, который постепенно приобретает всё более светлый оттенок, становясь оранжевым. Пламя сменяется жарой...;;Иди {page:rainbow_orange};;;;;;
1;unknown;war;red_see;red_ronald.jpg;;;;;;Я могу только наблюдать, как занимается пламя, как оно ползёт вверх, сжигает платье, добирается до лица, облизывает женщин со всех сторон. Я вижу контуры виселицы сквозь дым. Три фигуры дёргаются в петлях, дрыгают ногами. Три фигуры горят. Слышно, как лопается кожа, как потрескивают дрова, как скрипит виселичная перекладина, как тяжело дышат люди в толпе.{3mm}Меня, будто крюком, выдёргивает из видения, я кружусь в красном водовороте, который, постепенно, приобретает всё более светлый оттенок, становясь оранжевым. Плямя сменяется жарой…;;Иди {page:rainbow_orange};;;;;;
1;unknown;war;rainbow_orange;;Paul Koulak _ Appetissimo.mp3;;;;;Охотник нуждается в оружии. Чем более совершенно это оружие, тем удачнее охота.{3mm}Огромная мохнатая обезьяна изучает возможности палки. Стучит ею о землю, по лужам. Подхватывает то так, то эдак. Обезьянья стая поблизости. Матери вычёсывают детёнышей, самцы дерутся, показывая, кто из них лучший боец. Только одна мохнатая обезьяна продолжает изучать палку чуть в стороне. Светит огромное оранжевое солнце. Стоит жара.{1mm}Внезапно на стаю падает огромная тень. Она заслоняет солнце и распространяется от чёрного монолита. Обезьяны раньше не замечали его, но он стоял здесь всегда. Стая собирается у монолита, трогает его кожистыми руками, трётся, тянется. Монолит безмолвен, но притягателен. Обезьяны не в силах его осознать, только почувствовать. Оранжевое солнце светит из-за идеально ровного края монолита.{3mm}В следующей стычке за самку один из самцов пробивает другому череп палкой. Смерть!{3mm}Когда стая встретится у водопоя с другой стаей и, по обычаю, одна стая посягнёт на территорию другой, то огромная мохнатая обезьяна с палкой и её стая, вся с палками, победит в войне.{3mm}Расколотые черепа, шерсть в крови, палящее оранжевое солнце…;Но было бы лучше, если бы палки не было? Или же убийство при помощи палки — неизбежный путь развития и прогресса? Да и стоит ли вообще судить об этом: не столь важно, что именно делают обезьяны, главное, чтобы они были счастливы в этом мире…;{comm}Лучше бы палки не было{ecomm}{hidden}{say}Мир без войн! Кто не мечтал об этом? Кто никогда не хотел жить в обществе без конфликтов и дрязг, сплетен и агрессии? Нужно было просто отобрать палку у обезьяны, не дать ей стать ружьём, а ружью — танком. Нужно было оставаться в невинности рая, ведь там, где-то в ещё более дальнем прошлом, перед низвержением с Небес, перед войной в Небесах, было место, где жили мы и любили друг друга, где все цвета радуги сияли для нас, а не сжигали, как сейчас, в прах сожалений о прошлом…{3mm}Я смотрю на солнце, беспощадно палящее в небе.<br>Мои глаза переливаются оранжевым цветом. Я моргаю.<br>Когда я открываю глаза, солнце надо мной ярко-жёлтого цвета.{said}Иди {page:rainbow_yellow}{ehidden}{3mm} {comm}Прогресс без войн и убийства невозможен{ecomm}{hidden}{say}Передо мной проносятся тысячелетия. Всё неизменно. Ни одна обезьяна не научилась убивать другую — и мир застыл. Я трясу головой — брр! Ужасное видение! Без насилия нет прогресса, без насилия нет рождения, без насилия нет смерти. Без палки обезьяны нет меня.{3mm}Я смотрю на солнце, беспощадно палящее в небе.<br>Мои глаза переливаются оранжевым цветом. Я моргаю.<br>Когда я открываю глаза, солнце надо мной ярко-жёлтого цвета.{said}Иди {page:rainbow_yellow}{ehidden}{3mm}  {comm}Обезьяны и их отношения не заслуживают моего пристального внимания{ecomm}{hidden}{say}Обезьяны не важны. Вместо них мог бы быть кто-то другой. Жизненный круг вертит нечто большее, чем бренная плоть одного конкретного вида. Семена цивилизации сеет не сама цивилизация. Монолит возвышается надо мной, и я смотрю на него, благоговея, как маленькая мохнатая обезьянка. Я тяну свои ручонки к высшему благу, я дотрагиваюсь до гладкой поверхности, и вот меня охватывает любовь и спокойствие....{3mm}Я смотрю на солнце, беспощадно палящее в небе.<br>Мои глаза переливаются оранжевым цветом. Я моргаю.<br>Когда я открываю глаза, солнце надо мной ярко-жёлтого цвета.{said}Иди {page:rainbow_yellow}{ehidden}{3mm}  ;;;;;;
1;unknown;war;rainbow_yellow;;Paul Koulak _ Boyardesque.mp3;;;;; — Желает ли госпожа, чтобы раб был убит или чтобы он остался жить? — так меня спрашивает жрец, и я не удостаиваю его ответом.<br>У меня полно иных забот, нежели решать вопрос о жизни и смерти раба. Многие умрут, но в вечности останутся единицы. Все пройдут дорогами мёртвых, но лишь у царей особое место в лодке Анубиса. Жизнь имеет значение тогда, когда ты правишь всеми тремя царствами, но теряет смысл, когда тебя низвергают с трона. Это всё равно, что быть разорванной на части. Как отделить волю от чувств, и разум от воли, как быть поделенной, раздробленной… Не править — значит не быть…{3mm}Сейчас царство моё — в моих ли руках? Подчинено ли оно или взбунтуется? И как сохранить его, когда чужие войска на пороге?;Стоит ли мне уехать в Рим, как желает Цезарь, вернувший мне законный трон? Или стоит найти покровителя в полководце Антонии и опереться на его руку? Или же стоит покончить с собой, так как моя красота — величайший искус для всякого, и моё царство не будет в покое, покуда я жива?;{comm}В Рим, к Цезарю!{ecomm}{hidden}{say}400 кораблей и юность моя! Как не последовать за великим, что покорил моё сердце. Я пала ему в ноги, а он возвёл меня на трон. Что ж, в Рим! Именно это принесёт мир и процветание моей земле!{3mm}Жёлтое солнце Ра провожало меня в путь, зелёные поля дальней земли легли мне под ноги.<br>От волнения захватывает дух. Что же будет дальше?..{said} Иди {page:rainbow_green}{ehidden}{3mm} {comm}Стать протеже Антония{ecomm}{hidden}{say}Мы идём по реке Кидн на судне с вызолоченной кормой, пурпурными парусами и посеребренными веслами. Я восседаю в наряде Афродиты, по обе стороны от меня стоят с опахалами мальчики в виде эротов. Кораблём правят служанки в одеяниях нимф. Корабль двигается по волнам под звуки флейт и кифар, окутанный дымом благовоний. {3mm}Я приглашаю Антония к себе для роскошного пиршества. Он не откажет мне ни в чём.<br>Блики от моего золотого ожерелья скользят по поверхности зелёной воды{said} Иди {page:rainbow_green}{ehidden}{3mm} {comm}Совершить самоубийство{ecomm}{hidden}Иди {page:yellow_snakes}{ehidden};;;;;;
1;unknown;war;yellow_snakes;;;;;$sack->msg('Ты чувствуешь странный привкус во рту. Кажется, это яд. Тебе дурно. Ты чувствуешь себя обессиленным. Все усилия зря. Пребывай в унынии и меланхолии 30 минут.');;Что делать, когда враг стоит на пороге, а возлюбленный бросился на меч? Мне не хватило сил умереть вместе с ним, как мы условились, и я надеялась, что третий римский царь падёт перед моими чарами. Но нет! Лишь статуей его триумфа видел меня Октавиан, и был вежлив, но не покорился моей красоте. Пусть так — среди смоквы найдётся для меня змея, так я умру, среди служанок, в доме своём, но не в чужом.{3mm}Так моё царство стало провинцией Рима.<br>Рим пал.<br>И второй Рим пал.<br>Третий тоже, наверняка, падёт. <br>А всё из-за меня!;;{hypno_end};;;;;;
1;unknown;war;rainbow_green;;Paul Koulak _ Timbalissimo.mp3;;;;;Знать дано ли человеку — какая империя падёт, а какая устоит?<br>Взгляни на этих людей, грубых гуннов, варваров, кочевников, бродящих по земле с востока на запад и с запада на восток. Посмотри, как они убивают! Как блестят их мечи!<br>Огромное зелёное поле расстилается передо мной. Это земли Европы, от края до края, от моря до моря. Здесь дороги до Азии, здесь путь на острова. Цивилизация заперта у одного из берегов, все дороги ведут к ней, дороги, разрезающие зелёное поле.<br>По дорогам шагают армии. В ногу, чётко, под аквилами, знамёнами, под барабаны. По полю скачут кочевники, визжа. Армии не свернуть с пути, и вот на дорогу нападают — и справа и слева. Трава залита кровью, головы на пиках, одетых в грубую одежду племён. Выйдет знатный частокол!<br>Провинция за провинцией, шаг за шагом. Убивать мужей, угонять скот, насиловать женщин, брать в рабы детей и везти их — на север, к чужим берегам, как золото, как скарб, хозяйство. Пусть льётся рекой вино тризн! От рождения до смерти, от рассвета до заката, каждый свой миг сражается тот, кто…;...но кто же? Тот, кто хочет гибели чужого дома? Тот, кто не знает ничего, кроме войн? Кто прекрасен, юн и свободен, как варвары севера?;"{comm}Тот, кто хочет гибели чужого дома{ecomm}{hidden}{say}Ярость невежества, ненависть к тому, чего не понимаешь, злость на красоту, которой не обладаешь. Зависть к тем, кто живёт лучше, богаче. Желание брать, хватать, обладать! Вот извечные двигатели войн на земле. Дом соседа красивее твоего? Убей соседа и забери дом! Жена друга красива? Убей друга, овладей женой! {3mm}Желать разрушения так просто! Всегда проще срубить дерево, чем вырастить его.{3mm}Я плачу. Мои слёзы капают на землю, смывают с неё кровь. Я вижу своё отражение в голубом море слёз и будто бы проваливаюсь в толщу воды.{said}Иди {page:rainbow_blue}{ehidden}{3mm} {comm}Тот, кто не знает ничего, кроме войн{ecomm}{hidden}{say}Есть те, кто рождён и воспитан так, чтобы драться и убивать. Я не знаю, от чего так создан мир, и как можно было выдумать для кого-то жизнь, состоящую из одной лишь борьбы. Но многие — особенно мужчины — видят в войнах постоянную возможность играть с иерархией, быть выше друг друга и быть кем-то относительно друг друга. Плата за то, чтобы быть наверху — постоянная бдительность. Наказание за то, чтобы хотеть быть самому по себе — смерть.{3mm}Возьми же меч, если ты так силён, упади на него, напои собой землю, что родила тебя, пусть она вернёт тебе сторицей. В этом же тоже жизнь, если не цепляться за время?.. Ах, как печально!{3mm}Я плачу. Мои слёзы капают на землю, смывают с неё кровь. Я вижу своё отражение в голубом море слёз и будто бы проваливаюсь в толщу воды.{said}Иди {page:rainbow_blue}{ehidden}{3mm} {comm}Тот, кто прекрасен, юн и свободен{ecomm}{hidden}{say}Они привлекательны — те, кто не знает ничего кроме дорог да коней да меча. Волосы по ветру, ноги в стремя… Что ещё нужно? Волному — воля. Их воля в то, чтобы искать себе смерти. Моя воля в том, чтобы хранить их, пока они живы. Чтобы ждать, когда они уходят.{3mm}И я ли не та пленница, что они привезут из похода? Я ли не та дочь, что будет плакать о них? Я ли не та, что рожала им сыновей, который умрут вслед за своими отцами?..{3mm}Я плачу. Мои слёзы капают на землю, смывают с неё кровь. Я вижу своё отражение в голубом море слёз и будто бы проваливаюсь в толщу воды.{said}Иди {page:rainbow_blue}{ehidden}
";;;;;;
1;unknown;war;rainbow_blue;;Paul Koulak _ La Bohemienne.mp3;;;;;Где искать истину, если не на Святой Земле?<br>За что сражаться, если не за веру?<br>Со мной моя госпожа, Святая Дева, и, храня её образ в сердце, отправляюсь из Франции в Иерусалим.{3mm}Я дал обет не выносить суда, не знать объятий женщин и мыться раз в месяц, чтобы Господь не оставил меня. Аскеза и доблесть шли со мной рука об руку, а верный оруженосец семенил по пятам. Так прошёл я вместе с походом земли Святого Престола, сел на корабль и сошёл с него в Акре.{3mm}Бил я арабов в пустыне, сражался с неверными со всею яростью, стоял на страже Иерусалима и был сражён в его вратах стрелой.<br>Я видел в последнюю свою минуту, как Богородица склонилась надо мной и простёрла свой голубой плат над моими глазами. Слёзы кровавые были о том, что оставили христиане благословенные земли, и плат её темнел и становился синим, и всё стало синим, а потом я умер.;;Иди {page:rainbow_darkblue};;;;;;
1;unknown;war;rainbow_darkblue;;;;;;;...сидит перед окном, за которым простирается пасторальный пейзаж. Вдалеке видны горы. Мадонна одета в красное платье по моде Возрождения, её плечи и колени покрывает тёмно-синий плат. Волосы кокетливо убраны гребнем. Внимание Богоматери приковано к младенцу, но она рассматривает его скорее с удивлением, несколько отстранённо, даже свысока.{3mm}Перед ней, с другой стороны холста, проходит время открытий. Золото течёт рекой из Нового Света, испанские галеоны плывут через моря и тонут в волнах, а пираты грабят их. Народы с пёсьими головами живут за морями, и живут ещё служители солнца, спускающие с пирамид останки своих жертв, когда сердца уже вырезаны на закате солнца. Безбожники! Они поплатятся, им суждено умереть. Солнце, которому они верили, зайдёт навсегда, чтобы затем светить, не угасая, Католической Империи ещё долгих два века, а затем отправиться служить империи протестантов.{3mm}Мадонна видит старых и молодых, богатых и бедных. Голландцев, испанцев, французов. Мавров, арабов, евреев. На них она взирает с не меньшим недоумением, чем на своего родного сына, который ежегодно рождается от Бога в декабре и умирает за него в апреле — 4 месяца или же 33 года спустя.;Посоветуй Мадонне, как смотреть на вещи!;{comm}Единство в вере!{ecomm}{say}Нужно сжечь евреев или как минимум изгнать. И всех, кто не христианин. Нет единства в вере — нет единства ни в чём!{said}Озвучив эту мысль, иди {page:darkblue_killjews}{3mm} {comm}Единство в народе!{ecomm}{say}Нужно населить все страны одним народом. Голландцы и французы — не нужны, пока остаются таковыми. Мир должен принадлежать Католической Империи!{said} Восхваляя католический мир, иди {page:darkblue_catholic}{3mm}{comm}Молись, mater Dei!{ecomm}{say}Нужно немедленно попросить Мадонну молиться за Короля Филиппа, твоих друзей и город Салем!{said}Благочестиво отправляйся {page:darkblue_pray};Здесь гипнотизер не может дать тебе совет. Решай самостоятельно.;;;;;
1;unknown;war;darkblue_killjews;;Paul Koulak _ Surplombissimo.mp3;;;$sack->msg('Живи надеждой, что твоя молитва услышана. Хочешь что-то сделать, чтобы проверить? Выпей на поле Ривьер в часы Традиций и постарайся не пропустить ответ!');;Я излагаю Мадонне идею Реконкисты и говорю, насколько она была важна для нашей страны. Я убеждаю Мадонну, что абсолютно необходимо, чтобы установилось единоверие. Общность идеалов — единственное, на чём может стоять мир милосердный, чистый, светлый, мир без войн. Мир, который она олицетворяет. И ни в коем случае нельзя давать сионитам базу или тем более страну, иначе они немедленно устроят заговор против всего мира и наводнят мир собой! Но мы же не хотим все стать евреями, верно?.. Надеюсь, Мадонна слишит меня. Её взгляд не меняется.{3mm}Комнату заполняет туман, и я растворяюсь в нём…;;{hypno_end};;;;;;
1;unknown;war;darkblue_catholic;;Paul Koulak _ Surplombissimo.mp3;;;$sack->msg('Живи надеждой, что твоя молитва услышана. Хочешь что-то сделать, чтобы проверить? Выпей на поле Ривьер в часы Традиций и постарайся не пропустить ответ!');;Мир должен населять один народ, связанный друг с другом кровным родством. Только кровь, которая, как известно, не водица, может удержать людей от того, чтобы убивать друг друга. Да, были Каин и Авель, которые всё испортили, но, всё-таки, брат не пойдёт на брата, если воспитывать обоих в любви и общей культурной традиции. Такую традицию лучше всего крепит единая вера. Она в догме прививает мораль и этику, поддерживает общиной каждого человека, заботится землями и едой о страждущих, даёт утешение. Надеюсь, Мадонна слишит меня. Её взгляд не меняется.;;{hypno_end};;;;;;
1;unknown;war;darkblue_pray;;Paul Koulak _ Surplombissimo.mp3;;;;;Ave Maria, gratia plena, Dominus tecum.<br>Benedicta tu in mulieribus,<br>et benedictus fructus ventris tui, Iesus.<br>Sancta Maria, Mater Dei,<br>ora pro nobis peccatoribus,<br>nunc et in hora mortis nostrae.{3mm}Пресвятая Богородица-дева, моли сына своего за короля Филлиппа, моих друзей (назови имена сам!) и город Салем в трудную минуту войны! Не оставь нас своим призрением, и пусть Господь обратится к нам и будет милостив, сохранит жизни нашим доблестным воинам и отведёт беду!{3mm}Воздух наполняется фиолетовым сиянием. Оно, будто туман, охватывает меня, и я растворяюсь...;;Сияние несет тебя {page:rainbow_purple};;;;;;
1;unknown;war;rainbow_purple;;Apocalyptica _ Fight Fire With Fire.mp3;;;;;Фазан под соусом с шампиньонами: вот последнее кушанье, поданное к королевскому столу Людовика XVI. Король вкушает. Ему принимать новую фамилию. “Капет” — как это вам? Достойно ли наследника Бурбонов?.. В этот раз королевская кровь не прольётся, но, вкушая фазана, король уже предвосхитил развитие событий. Он — гильотина, он — палач, он — главный республиканец из всех.{3mm}Королева Виктория любит бисквиты с джемом и кремом, своего шотландского слугу и давно мёртвого супруга. Британия воюет с турками, индусами, русскими, а также с мировым беспорядком. Что-то в этом есть немецкое, заставляющее приоткрывать ротик, что-то такое, что не даёт крови сворачиваться при малейшей ране. {3mm}И вот сей гемофилический ген вскрывается. Германская Империя встаёт, благословлённая своими предками, земля дрожит, война охватывает страну за страной. Химия, штыки, дробь, выстрелы! Мир в огне! Мир в дыму! Скольких унес этот ад, скольких перемолол! Голоден? Ешь траву, смотри, не умри! Стране нужны солдаты, чтобы идти и умирать.;Когда же — в XVIII, XIX или XX веках — войны были правильными и оправданными? Или никогда не были?;{comm}XVIII{ecomm}{say}В восемнадцатом веке все воевали за свободу, и они были правы в этом!{said}Иди путем свободолюбца {page:rainbow_war}{3mm} {comm}XIX{ecomm}{say}В девятнадцатом веке все воевали за порядок, и они были правы в этом!{said}Чинно и с чувством собственного достоинства проследуй {page:rainbow_war}{3mm} {comm}XX{ecomm}{say}В двадцатом веке все воюют за территорию и величие, и они правы в этом!{said}Походкой Цезаря, Тамерлана и Александра Македонского ступай {page:rainbow_war}{3mm} {comm}Никогда! {ecomm}{say}Война — всегда война, и не может быть ни праведной, ни оправданной!{said}C самыми мирными намерениями отправляйся {page:rainbow_endwar};;;;;;
1;unknown;war;rainbow_war;red_war_0.jpg;Kronos Quartet _ Winter Meltdown.mp3;;;$sack->drop('*R')->msg('В ближайшие 1.5 часа ты НЕ можешь делать Проверку  “Не болей!“, но при прохождении проверки “Отменить ранение“ в течение тех же 1.5 часов ты имеешь право раскрасить Красный или Синий Камень в Зеленый');;"Перед глазами пролетают картины.{3mm}Американский сержант, убитый английским снайпером.<br>Части тела немецкого солдата.<br>Орудийный расчет союзников по ошибке заехал на территорию, контролируемую американцами, где и был уничтожен.<br>Немецкие солдаты уничтоженные около бункера на линии {quot}Зигфрида{quot}<br>Советский боец пробегает около уничтоженного пулеметного расчета. У убитого ирландца в каске видны пулевые отверстия.<br>Расстрелянные итальянские солдаты.{3mm} Больно. Больно. Больно.{3mm}Плач. Плач. Плач.{3mm}Смерть. Смерть. Смерть.<script>rotate('war/red_war_', 6); </script>";;{hypno_end};;;;;;
1;unknown;war;rainbow_endwar;;Paul Koulak _ Le Trapeze.mp3;;;$sack->add('RRR')->msg('Твой лимит Красных Камней навсегда увеличился на 1. Отметь это в своей книжке')->msg('Ближайшие 1.5 часа ты действуешь как миротворец, всеми силами пытаешься успокоить и сгладить любые конфликты');;Фиолетовое сияние меркнет, глаза медленно привыкают к тьме. Слышится шум моря. Вскоре луна вновь появляется на небе и светит в лицо. Истории войн отпечатались на теле, они вытатуированы в нём, оставлены на каждом кусочке тела. Роза в моём рту вянет, скручивается. Шары, летавшие перед глазами, покрываются трещинами и темнеют. Падает белая колонна, и её осколки теперь прямо под ногами.{3mm}Каждую ночь, когда луна закрывается тучами, я чувствую все раны мира.{3mm}Нет времени. <br>Вся жизнь человечества оборвется в пламени, если не остановить войну и не объединить всех.<br>Кто же способен это сделать?<br>Кто объединяет народы?<br>Кто за братство и мир во всем мире?<br>Кто за жен, детей и малые народы?..<br><br>Время решать? Бред!<br>Время думать? Уже прошло!<br>ВЫБИРАЙ СЕРДЦЕМ !!!!!;;{hypno_end};;;;;;
