print;athlas;story;page;image;music;label;rules;code;transfer_codes;scen;todos;actions;addons;—;«»;{comm}{ecomm}{say}{said}{page:}{3mm}{comm}{ecomm}{say}{said}{page:}{3mm};На этой странице, если ты <b>НЕ согласен</b> с выбором Гипнотизера — ты <b>можешь</b> явно сказать «нет!» и <b>выбрать другой вариант</b>.;На этой странице, если ты <b>НЕ согласен</b> с выбором Гипнотизера — ты <b>можешь</b> явно возразить «Но нет же!» и <b>выбрать другой вариант</b> действий самостоятельно.
1;unknown;sandbox;blue_ships_3;;;;;;;"...Медлить более нельзя. Лапки с подушечками мягко отталкиваются, верх снова сменяется низом. Скольжу от Пирамиды к Весам.<br>— Р’алерт! — мрякаю я, пробуждая величайшую в мире мощь. Один за другим, Столпы отзываются на зов. Узлоход отвечает уверенным, ровным гулом. Близнецы молчаливо кивают — для Выдыхающих Молнии само слово несет разрушение, и не должно быть произнесено ранее срока. Монитор перестает парить. Дифферент на нос, эфир расступается неслышно и бесшумно.<br>Еще один импульс. Обращаюсь к Крипте, наследию Великого Мудреца. Огненные символы мерцают внутри и снаружи, поиск по индексу займёт лишь краткие мгновения. Но само время относительно… Клубы пыли взлетают вокруг, фигура оборачивается и тут… Ньярли ?!
";;{hypno_end};;;;;;
1;unknown;sandbox;blue_ships_4;;;;;;;Чудовище не выдерживает первым, развернувшись угловатым боком. Пасти раскрываются с громоподобным ревом, и удары стальных кулаков сотрясают Монитор. Многие проходят мимо, канув в безбрежном эфире. Дизайн совершенен, само погружение в мироздание становится нашим щитом. Другие удары держат Внешние Столпы: шипастая лоза, покрытая тиной, тщетно хлещет раз за разом, не в силах зацепиться за гладкую поверхность, вновь сияющую в верхней части спектра. Маневр точен и в рассчете нет ошибки - ухожу от удара бивнем, напрасно вспоровшим эфир в 9 спанах.<br>А потом Близнецы доворачиваются в своей Башне, и впервые за бесчисленные эоны произносят свое Слово.<br>Гигант шокирован и смят. Одна из молний лишь скользнула по его панцирю, рассыпавшись в огненном блеске. Вторая с хрустом пробила его, ударив в толщу мышц и костей. Ослепленный разрядом, Левиафан яростно ревет и сыпет беспорядочными ударами. Тварь не привыкла, чтобы ей давали отпор... <br>Но довольно… Мы получили фору, и я не намерен продолжать это бессмысленное действо. Импульс-запрос к Крипте. Серия коротких обменов с Оком. Весы, поколебавшись, делают свой выбор. А потом я отдаю приказ Узлоходу. Заурчав, тот глотает порцию пространства и времени… ПРЫЖОК !!;;{hypno_end};;;;;;
1;unknown;sandbox;blue_ships_5;;;;;;;Это конец... Мы совершили ошибку. Поддавшись за зов проклятых тварей, мы потеряли многие эоны и световые годы. Потеряли ход и запасы Чистой Силы. Выбор был не мудрым.<br>Твари оставалось лишь добить нас. Я поспешил… В рассчетах была ошибка, и Весы дали ложный ответ, качнувшись от одного из ударов. Узлоход ревёт, выпивая одну за другой последние банки, но уже не в силах увести нас от контакта. Сфера занимает весь центр, она сама стоит в самом центре Древа. И теперь это видно ясно. На этом плане Бессмысленная Бездна и Стоплы Истины равно далеки и не имеют значения. Мы нырнули слишком низко. Мы обречены… Мряк-Мр-Мря-Мря !!<br>Я еще успеваю отдать последний приказ, последний прыжок, спасающий нас от смертельного удара. Но на скорости мысли достаточно и легкого касания. Мое тело мгновенно вмерзает в ткань Сферы, обращаясь в камень. Лапки вытянуты.<br>Сознание же разлетается на мириады осколков. Они гаснут без следа, не найдя себе пристанища, как гаснет росчерк молнии в небе и озарение при пробуждении. Но несколько из них попадают во что-то теплое. Какое-то существо с любопытными глазами, усиками и хвостом. Птица с длинным клювом. Лишь песок и камень вокруг. Ньярли нигде не видно...;;{hypno_end};;;;;;
1;unknown;sandbox;red_exodus_1;;;;;;;<div class=epigraph>Тот лес как в сказке был дремуч и страшен,<br>Но как-то обитатели его<br>Взошли на небо по ступеням башен<br>И в небе сотворили волшебство.</div>{3mm}Пробуждение мучительно. Мы медленно приоткрываем щель между складками моего мяса, чтобы взглянуть на болотистую местность. Мы ночевали на терракотовых камнях, нежно щекотавших нас, когда мы дремали. Мы смотрели сны о бурлящей влажной крови и тысячах тысяч алых цветов на холмах грёз. С бульканьем опускаем мясистый бок.{3mm}Мы должны проползти чуть дальше, туда, где нас не будет трогать болото. После того, как мы выросли, мы совсем не хотели никуда ползти. Дну снова щекотно. Мы разворачиваемся и пробуем скататься, чтобы отжать самих себя. Прищемляем глаз, но теперь мы снова готовы к сушке.{3mm}На этот раз мы пристраиваемся в расщелине, развернувшись поудобнее.;;{hypno_end};;;;;;
1;unknown;sandbox;red_exodus_2;;;;;;;<div class=epigraph>Прекрасный город — в бесподобном стиле,<br>Какого мы не видели вовек:<br>Взлетали ввысь величественно шпили<br>И купола сверкали, словно снег.{3mm}А в залах пели трубы и валторны -<br>Разгул, веселье, пьянка и гульба.<br>Никто ещё не знал, что смерти чёрной<br>Тот город обрекла уже судьба.</div>{3mm}Мы ждём, когда снова заснём и когда нам будет петь песни наш жёлтый брат. Мы любим спать, это умеривает нашу кислотность и едкость. Мы стали лучше. Больше не плюёмся и не фыркаем, не издаём резких звуков, только вздыхаем легко-легко - ааах! - как пух или лёгкий ветерок! Наша жизнь в этих краях куда лучше, чем в железе и камне города, хотя кто-то из нас грезит и о нём. Шпили, башни, просторные залы, многоярусные переходы, по которым было так трудно взбираться и ползти.{3mm}Нас носили на руках! Нас поглаживали! Мы были излюбленным местом любви и печали, страха и гнева. Мы были уважаемы, да! Нас умерщвляли, ещё в детстве отрывая от корней, высушивали. Редкие из нас ожили после этого и ушли в эти прекрасные рубиновые дебри.{3mm}Теперь мы осторожны и сливаемся с землёй. Вот те полоски на возвышенности - это наши братья. Мы хорошо прячемся.;;{hypno_end};;;;;;
1;unknown;sandbox;red_exodus_3;;;;;;;<div class=epigraph>Однажды, опьянён вином столовым,<br>Поэт стихи фривольные родил<br>И в них неосторожным грубым словом<br>Старинное проклятье разбудил.{3mm}Вот так из-за какого-то поэта<br>Чудесный город навсегда исчез,<br>И в сумерках дрожащего рассвета<br>Стоял, как прежде, страшный тёмный лес.</div>{3mm}Снова нежданное пробуждение. Мы недовольны, мы прожглись кислотой от собственного раздражения. Болота наступают, нашу расщелинку залило, и мы совсем пропитались вонью и слякотью. Мы карабкаемся вверх по склону. Нам тяжело из-за воды. Перекатываемся, свиваясь жгутом, это помогает отжаться.{3mm}Мы плавно движемся в сторону заката. Садится Кармина, до заката Крайолы ещё есть время, но сегодня мы уже точно не просохнем. Мы сползаемся вместе с теми, кого тоже залило, и обмениваемся импульсами советов. Мы должны возвращаться. Город стоит высоко в горах, там нет болот.{3mm}Медленно вереницей ползём вверх.;;{hypno_end};;;;;;
1;unknown;sandbox;red_travel_1;;;;;;;...лёгкие наши корабли, и на пути их камни и чёрные дыры, как же так вышло, что та, прекрасней которой нет, так далеко и касается своей нежной кожей душ недостойных и чёрствых, что ведают лишь тьму вместо света, страдания вместо любви и уходят, не возвращаясь...алые, трепещущие, полные частит космического ветра, паруса, в которых мы развеваемся, они в нас, мы ведь всего лишь материал, но не руки, нежные её руки, правящие и ласкающие, ведущие и уводящие...вот они рвутся, падая в дыры, а что мы можем, ведь мы только сферы и кроны, лишь купол и направление, но где навигаторы, где те мужчины её, что разворачивали нас, управляли нами, где она ищет, нежнейшая, где угождают ей в том, чтобы мы вновь увиделись...где все те девы и жёны, алые губы и платья, кровь с молоком и дыхание их голосов, те, что так сладко спали, укрывшись на складках, сворачиваясь и врастая, в нас, в них, в нас, во всё, где дети, потомство, род, ветви, ты понимаешь о чём мы передаём тебе мы подобрали хорошие буквы из слов или ты не тот...;;{hypno_end};;;;;;
1;unknown;sandbox;red_travel_2;;;;;;;...визг крах разрывы и падение в бездны, когда мы складывались от ударов камней манящих нас они запускали свои ядра и мы падали в ничто становились ничем каждый знал что тот что с нами другой пропал и перестроен и стал на-другой-стороне за горизонт зачем мы только шли к тем берегам на всех всех всех парусах на себе плоть наша радувалась мы слышали голос мы видели её нити волосы связи струны они играли ты понимаешь что мы говорим они были длинные тянули за те острова и мы спутали знали что это она но это были они а не она и когда те из нас что подошли поближе были растерзаны и поглощены когда грубые и грязные узловатые жёсткие зеленовато-коричневые ты понимаешь понимаешь что это когда они касались мы ронялись о земь ползли прямо в кратеры и бездны перекидывались спешили погибали спасите спасите девы и жёны спасите и примите назад что случилось почему мы не смогли лететь дальше понимаешь что мы передаём тебе зажги маяки и звёзды нам не добраться мы ослепли...;;{hypno_end};;;;;;
1;unknown;sandbox;red_travel_3;;;;;;;...мы лежим, попранные, растерзанные, падшие, влажные, чудовищно смятые, искусанные и полусъеденные, распластанные, истомлённые, раздавленные...и нет надежды, времени и сил на то чтобы хотя бы свернуться и не видеть испепеляющего зноя, не ранится ветрами и памятью...и нет воли, только эти мысли, уносящиеся вдаль нашей безнадёжности и счезающие в ней...когда мы вернёмся всё будет иначе, было бы, есть, но мы не достигнем, останемся, сгинем, мы жертвы большого пути, и будет ли время вообще, когда её нет и течение уносит....кто здесь? так сонно и так тревожно, липкий страх, мы всегда были пугливы...мокреть в пепле нас самих, о обречённость и зло, о плач, о забытье...;;{hypno_end};;;;;;
1;unknown;sandbox;red_ilion_1;;;;;;;Прекрасная говорила устами её, и я упал на колени и смотрел на неё снизу вверх, не в силах отвести глаз от её алых, произносящих слова, губ.<br><br>“Мир неизменен от рождения до смерти и повторяется многократно, преумножается, растёт и заполняет собой всё пространство. Точнее, мир повторяется от рождения к рождению. То, что ты называешь “смерть” - всего лишь знак твоей неспособности охватить своим взглядом большее пространство, чем ты сам.<br>Лишь приумножая ты отдаёшь, а значит, получаешь взамен. Ты, стоящий на коленях перед красотой женщины, преклоняешь их перед неповторимой красотой мира, и я вижу жажду, слышу жажду, ощущаю твою жажду всеми своими чувствами. Ты хочешь. Но в том, как ты хочешь, ты ошибаешься. Ты желаешь приуможить, взяв, и тем самым не сознаёшь ни своей силы ни своей слабости. Я же говорю - приумножь, отдавая. Во мне, через меня, ибо я есть всё то, что порождает.<br>Ко всякому рождению есть ключ, и к твоему тоже, он в твоих сыновьях, и ты сам, как чей-то сын, тоже являешься ключом. Выбрав меня, ты выберешь рождение в вечности.”<br><br>Но все слова были не важны, важно было лишь то, как она касалась моих волос. Она говорила, а я слышал лишь песню. Я не мог встать и не мог вымолвить ни слова, и как я мог ответить ей, если я так ничего и не узнал из того, что она мне говорила?..;;{hypno_end};;;;;;
1;unknown;sandbox;red_ilion_2;;;;;;;"Мы встретились вновь у ворот древнего города, и Прекрасная сказала: “Слабость велика, сила ничтожна. Когда человек родится, он слаб и гибок; когда он умирает, он крепок и чёрств. Когда дерево произрастает, оно гибко и нежно, а когда оно сухо и жёстко, оно умирает. Чёрствость и сила — спутники смерти. Гибкость и слабость выражают свежесть бытия. Поэтому, что не отвердело, то победит. Ты, рождённый после меня, более гибок, а потому это твой бой”. И я поверил ей.<br><br>И был бой, один из многих боёв за долгое время у стен. <br><br>Наши враги выходят из-за стен и теснят нас к кораблям. Я бился, но оставил битву из-за полученных ран. Наше войско сокрыто за стенами вала из тверди: сама земля защищает нас. Но вот ворота выломаны, и толпа врагов беспрепятнственно проникла в наш стан.
Тогда мы взмолились к силам, ведущим корабли, и силы ответили нам. Мы вновь оттеснили врагов и убили многих их героев и чемпионов. Но корабли охвачены пламенем - то враги воззвали к силам своих земель. Гремят взрывы, погибает один из наших капитанов. Мы заключаем перемирие на 9 и ещё 3 дня.<br>Когда бой был окончен, Прекрасная вновь явилась мне и сказала: “Вера очень большая сила. Сильнее всего на свете. Она может всё”. В ту ночь она делила со мной ложе.<br>Поутру я шагал бодро и уверенно, будто у меня была какая-то цель. Я вдруг почувствовал, как оковы упали, как сдвинулась завеса, скрывавшая от меня красоты мира. Теплый воздух воодушевлял меня; я чувствовал невероятный прилив сил, мурашки пробегали по спине, и колени дрожали. Таинственный ритм отзывался в моём дыхании и шагах, я словно парил, мне чудилось, будто неизвестный фокусник, дергая за невидимые ниточки, управляет моей жизнью. И я был согласен, и видел в этом великое счастье.";;{hypno_end};;;;;;
1;unknown;sandbox;red_ilion_3;;;;;;;Я задал Прекрасной вопрос о том, откуда она привела свои корабли и войско, ведомое её ликом, многочисленное, послушное её голосу, верное и единое. Она отвечала, благоволя мне и думая, что её рассказ побудит меня согласиться с её ликом Э.<br><br>“Чертоги моих дев в городе с высокими башнями и тысячами лестниц и арок. Сады во внутренних дворах, морской бриз, три луны и шуршание лёгких одежд. В их руках всё становится живым и поёт, расцветает, обретает форму и цвет.<br>Те, что идут за ними - везде, но они на том острове ткачих, где остался последний истинный пурпур. Девы вытягивают его из раковин и вплетают в ткань мироздания, так сами они становятся красною нитью благодаря своим творениям. Паутина Тарантула.<br>Все они ушли за мною, когда я призвала, и ткут теперь во многих уголках. В их доме теперь гуляют ветра, а подушки и мягкие перины предоставлены сами себе”.<br><br>Когда я стираю в ручье свою пурпурную рубашку, куда утекает струящаяся с неё кровь?..;;{hypno_end};;;;;;
1;unknown;sandbox;red_ships_1;;;;;;;Город пуст. Улицы и лестницы пусты. Мы недоумеваем, мы насторожены. Пока обе звезды не восходят, лежим друг на друге. Сушимся в рассветных лучах. Время идёт, мы расползаемся по городу, но никого не находим. Куда все ушли? Мы собираемся на стенах и приподнимаем края. В нас льётся свет, мы видим множество лёгких парусников и каравелл в гавани. Алые паруса на ветру. Может быть, все там? Может быть, мы тоже должны быть там, чтобы вместе вырваться из этой блокады?!..<br>Торопливо и неаккуратно сползаем по ступеням вниз и двигаемся к гавани.;;{hypno_end};;;;;;
1;unknown;sandbox;red_ships_2;;;;;;;Мы кружились и пели, и голоса наши лились над волнами, взмывали вверх и погружались в колышущиеся глубины. Мы были готовы найти Её, пойти по Её следу и быть с Ней. Мы отстали, но слышали зов и звали в ответ. Алые шелка ловили эфир и отголоски ее дыхания. Тончайшие нити и упругие наши станы чутко и покорно улавливали малейшие их колебания и двигались в такт. Гармония сфер была так близка…<br>А потом пришло Оно… Оно таилось у самого края, где смыкались горизонты, и сходились полиэфиры. Оно выглядывало и ждало своего часа. В своем священным экстазе мы не заметили, как оно оказалось среди нас. А потом стало поздно...<br>Мельчайшие из нас, что несли память о Ней, нести наши чувства и думы, связав многих и многих из нас воедино — они коснулись Этого… И оно ответило… Его Слова были смертью! Они разили вокруг, заставляя эфир вскипать. Взгляд пронзал и разделял, рассекая и проникая грубоко внутрь. Любопытный, но не заботливый. Оно было удивлено, что мы живые, но его не заботило это.<br>Мы не могли защититься… Разъятая, Элизабет перестала быть, рассыпая вокруг киноварь. Ее цвет жизни увял, как гибнет древо, сраженное ударом молнии. И многие братья и сестры наши, крылатые, и те, что дышали влагой, стали добычей этой Силы, лишенной сострадания...<br>Мы бежали...;;{hypno_end};;;;;;
1;unknown;sandbox;red_ships_3;;;;;;;Мы бежали… Теперь первая среди нас — Эбигейл, прекрасная сестра наша, дитя, что приняло на себя груз вести детей Её… Зов всё дальше, мы опаздываем… Мы найдем Её, и мы будем с Ней, мы все… Сплотившись, оставив остовы, что мертвы, мы выплетаем новые шелка. Они алеют среди сотни ветров. Они несут нас вперед… Вытягиваемся в струну, мы хрустим от напряжения. Но мы отдадим все, что потребуется, ради того, чтобы быть с Ней…<br>Чудовище выныривает из самых глубин Бессмысленной бездны. Его главная пасть раскрыта, готовая пожирать казалось бы все мироздание. Шесть пастей его по бокам раскрываются с громограсным ревом. Две его меньшие пасти не остают, и удары их языков, наостренных, шипастых, бьют больнее всего. Чудовище знает, чего оно хочет, и умеет выбирать добычу. Сегодня оно пожрет нас всех…<br>Эбигейл вырывается вперед. Она выпускает все, сокрытое внутри. Разворачиваемся, чтобы видеть всеми нашими глазами… Огонь Крайолы и Кармины, Её огонь — она движется прямо в пасть исполину, заставив почернеть его отвратительные щупальца. Она кричит, она требует, она приказывает нам… Мы слышим её слово… И по слову ее мы уходим вперед, оставив братьев и сестер позади...;;{hypno_end};;;;;;
1;unknown;sandbox;red_ships_4;;;;;;;Оставив позади бессчетные Обороты... Оплакав переставших быть... Оглядываемся. Сокрушены и подавлены. Она далеко — и нет надежды. Шелка изодраны в клочья, и некому плести новые, ибо владевших Даром плетения более нет. Кости и остовы изломаны и некому стать новыми хребтами и опорой — ибо Она далеко. Янтарь пылает впереди, но вокруг лишь чернильная пустота, окончательная, безжалостная. Переворачиваемся и перекручиваемся. Это место — конец нашего пути. Мы шли на Её зов, шли по Её следу, но мы подвели Её. <br>Безжалостные, острые кристаллы. Привкус металла и иной — он пугает нас, до дрожи, до волн через тела и далее, к другим. Ибо Оно противно самой жизни. Оно судило. Оно отмеряло. Оно решало и не ведало сомнений и жалости. Оно имело природу молнии, заставляя эфир кипеть одним лишь своим касанием — и мириады мельчайших, еще не рожденных созданий погибали в агонии. Оно жаждало… и все остальное было лишь деталью, вырванной, высушенной и распластанной на холодном металле.<br>Липкая горячая слизь, и хищные, вечно голодные отростки. Они были повсюду. Они были сильны. Готовые пожирать. Готовые душить. Давить мельчайшие ростки, осмелившиеся взрасти без расрешения. Остальные были лишь пищей и скотом. Лишь ступенями тафета. Оно несло огонь — и пламя танцевало на выжженных холмах, оставляя лишь пепел и запах победы...<br>Мы должны были сберечь Её Дары. Дар Жизни, Дар нести её, тепло и свет, и алую кровь, и рождение из крошечной частицы. Мы подвели Её… ;;{hypno_end};;;;;;
1;unknown;sandbox;red_ships_5;;;;;;;Мы подвели Её… Последние разведчики возвращаются. Внимаем им с отчаянием и надежной. Жмемся друг к другу, чтобы сберечь остатки тепла в этой черноте...<br>Двое великанов грозят раздавить нас и пожрать нас. Их спутники — лишь беспомощные пленники. Они убьют последних из нас — так было раньше и повторится вновь, снова и снова…<br>Иные двое — инеистые великаны, промерзшие до самых сердец, косматые и свирепые. Они сокрушат последних из нас, и наш сон у них в плену будет вечным. Жизнь не получит продолжения, лишь вечное небытие...<br>Иные двое — каменные истуканы, чьи тела раскалены на смертельном огне. Пышущие жаром, они готовы принять нас в свои объястия и испепелить нас, обратив в горсть мертвого праха... <br>Последние двое — спокойны. Они спят. Они примут нас равнодушно, но не примут Её Даров. Отчаявшиеся уходят к ним. Крылатые братья парят к дальнему из них. Простые наши сестры осыпаются на втрого — соблазнившись ложной его краснотой, не видя смертельной его бледности… Мы остаемся одни… Плывем в черноте, в сторону янтаря, пламя которого станет нашей смертью… Нам уже не холодно. Страха нет. Ничего не имеет смысла без Неё…<br>Она выплывает из золотого сияния — и в ней мы видим Её отражение! Кармина и Крайона, она свет и Луна, мы узнаем Её голос и читаем Её следы… Мы расплетаемся, и рассыпаемся на крохотные частички, готовые слиться с ней… Мы плачем… Многие из нас, уже не имея сил, как пыль на ветру, проходят мимо, навеки канув в черноту… Немногие из нас проливаются вниз, заставляя небеса сиять Радугой...;;{hypno_end};;;;;;
